!CSV A.01.01
!Keysight Technologies,P9373B,MY61100323,A.17.25.05
!Date: Friday, May 16, 2025 13:57:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
357450.3076739,-0.12916346,-55.301178,-78.256638,114.64179,-92.983727,-82.412369,0.015883541,-0.054618392
359408.24760934,-0.12833445,-55.645477,-79.669868,-3.2139597,-73.079056,110.77358,0.011098652,-0.022119248
361376.91219295,-0.11844254,-55.841572,-79.203461,-161.48692,-83.532318,105.81908,0.010430382,0.044110794
363356.36016917,-0.127673,-56.025951,-80.223358,89.22612,-79.339264,-147.49422,0.011524144,0.025856361
365346.65060423,-0.13435017,-56.341553,-85.166428,25.706085,-89.360168,135.59962,0.013739741,-0.056836031
367347.84288785,-0.13121574,-56.605492,-75.376915,91.524139,-79.688133,-27.410511,0.0074322289,-0.0090399142
369359.9967351,-0.13614579,-56.834881,-85.611977,106.45497,-86.996712,-51.817471,0.012722421,-0.02433189
371383.17218811,-0.13423696,-57.13699,-77.989716,-18.347027,-83.337967,-26.677731,0.0066538067,-0.015940547
373417.42961793,-0.1355518,-57.389503,-87.346718,-72.182838,-75.732155,77.391678,0.014382219,0.015484844
375462.82972625,-0.13720152,-57.696739,-86.761482,-14.933304,-80.230782,-20.631784,0.010723731,0.012123123
377519.43354729,-0.14814621,-57.862003,-78.322647,-173.12476,-76.736969,-121.2727,0.010191247,0.0067607807
379587.30244955,-0.13585787,-58.197483,-89.994019,-160.61218,-72.053169,137.21426,0.0082518505,-0.024282577
381666.49813772,-0.14737114,-58.406006,-90.167892,-5.5470786,-75.231537,-3.0372767,0.013349048,0.0041702464
383757.08265445,-0.13998951,-58.682091,-82.411125,18.559301,-80.470604,-45.807419,0.0046414617,-0.011237765
385859.11838222,-0.1460586,-58.93523,-77.742622,146.31126,-76.924477,139.62553,0.022108749,-0.018159162
387972.66804525,-0.14591619,-59.199127,-86.695442,81.674797,-78.86058,-1.7701864,0.015191243,0.0014961805
390097.79471129,-0.15570378,-59.4925,-82.947495,-24.523624,-80.016495,-139.97429,0.0087065548,0.029116496
392234.56179357,-0.14994755,-59.753185,-82.866547,93.013725,-80.380402,60.027645,0.0074570365,0.011853858
394383.03305267,-0.14567313,-60.04744,-87.596367,169.86116,-76.595894,-152.15526,0.013826959,-0.036501717
396543.27259841,-0.14537011,-60.275635,-86.019012,-16.225058,-79.423882,-140.93652,0.012424044,-0.024146441
398715.34489176,-0.15479191,-60.575863,-92.064438,-71.551537,-75.897202,-64.879555,0.0082120616,-0.023477487
400899.3147468,-0.14986904,-60.862232,-87.613228,-72.088684,-83.179115,144.2249,0.015058136,-0.021221288
403095.24733261,-0.14867683,-61.103638,-75.198975,-108.84525,-86.015427,-47.156281,0.012907218,-0.018209526
405303.20817526,-0.14491187,-61.395771,-86.728813,161.45999,-73.226761,-66.202339,0.011663039,-0.016434832
407523.26315971,-0.14243636,-61.63855,-77.362144,77.530754,-72.199547,-119.88105,0.011517948,-0.011177287
409755.47853184,-0.15536493,-61.938446,-90.712265,-45.277405,-77.211769,-0.45235878,0.010804812,-0.0179432
411999.92090035,-0.14758913,-62.244171,-80.294952,71.553864,-80.298698,-50.717567,0.013206594,0.017272025
414256.65723882,-0.14338391,-62.427464,-78.536987,-29.38792,-77.702034,-87.621452,0.012972773,-0.0074840933
416525.75488768,-0.1587899,-62.733849,-75.06321,154.7495,-79.626343,130.98456,0.010015631,-0.01892042
418807.28155621,-0.16092688,-63.059155,-87.239891,4.315557,-77.002083,162.58524,0.014333714,0.020592308
421101.30532457,-0.15087584,-63.333256,-89.518753,97.571861,-82.585724,-62.211487,0.016653607,0.011613366
423407.89464582,-0.1680797,-63.585606,-81.542221,-179.22804,-92.693954,-42.767464,0.014943083,0.0044558565
425727.11834799,-0.16792418,-63.885818,-78.732483,37.502075,-84.193222,94.076942,0.012560329,0.013335856
428059.0456361,-0.15013084,-64.171738,-77.78215,-58.654686,-76.118309,-37.973301,0.021734262,0.020012263
430403.74609427,-0.16150124,-64.403107,-87.36409,71.864372,-89.169334,-111.30854,0.01416807,-0.032744687
432761.28968774,-0.16169657,-64.733505,-99.632675,109.20307,-74.2258,-59.789661,0.010260458,0.0047852951
435131.74676498,-0.17079094,-65.018745,-79.924561,-144.85831,-86.426743,154.57753,0.012994452,-0.0024232238
437515.18805983,-0.16378471,-65.271103,-80.465225,24.08271,-85.46637,79.376862,0.015852075,0.015744708
439911.68469355,-0.17060463,-65.493958,-91.140572,33.91185,-83.787163,70.291893,0.019253179,0.03786153
442321.30817697,-0.15805696,-65.823654,-88.628342,2.6532958,-84.939178,121.66723,0.014226382,0.033454925
444744.13041262,-0.16029778,-66.165749,-83.422188,-66.364799,-77.386635,172.29205,0.010656076,-0.058727734
447180.22369689,-0.16725345,-66.428177,-86.948883,-76.141769,-71.851601,-32.420387,0.015316092,0.010672971
449629.66072217,-0.16002114,-66.620872,-87.745506,-122.44151,-77.158539,-16.514549,0.016493209,0.0062070894
452092.51457901,-0.17110327,-66.927818,-79.638557,-41.854958,-82.095932,82.669731,0.0056916997,0.024032062
454568.85875833,-0.17016715,-67.325485,-79.929756,138.52806,-78.642738,-118.7924,0.012514901,-0.021735193
457058.7671536,-0.16974694,-67.478012,-88.600296,82.494499,-82.053711,-50.520473,0.015563199,0.0025537529
459562.31406302,-0.17326409,-67.795425,-94.616928,-127.61524,-88.056778,38.616562,0.014013774,-0.0029126415
462079.5741918,-0.16086832,-68.025536,-85.150597,165.29259,-80.219467,-158.23096,0.01459326,0.019879563
464610.6226543,-0.17086847,-68.411041,-79.793999,-50.878773,-73.994125,-95.58728,0.015332601,0.025560368
467155.53497635,-0.16517144,-68.650803,-81.414436,-67.676552,-75.848747,25.148451,0.0071371063,-0.014801234
469714.38709748,-0.16078128,-69.047821,-89.32547,-26.720676,-81.510887,-56.038727,0.013180787,0.014640476
472287.25537316,-0.16404197,-69.291016,-91.584717,-106.78401,-77.367058,-129.36896,0.0064129122,0.018877935
474874.21657711,-0.18099833,-69.614952,-88.982788,80.921394,-81.489288,71.692337,0.0054864292,0.017188836
477475.34790358,-0.17646515,-69.816978,-79.812378,140.88676,-89.441292,-156.7193,0.0050929245,0.028311605
480090.72696963,-0.18999857,-70.120247,-80.871765,156.37074,-78.997749,-28.381916,0.0086869206,-0.03832256
482720.43181751,-0.18219566,-70.381912,-86.076241,-52.581547,-83.520584,-48.880905,0.0041118511,0.0013355233
485364.54091692,-0.18631895,-70.753067,-81.62709,-172.1561,-75.676842,44.54269,0.0075175054,-0.042343386
488023.13316737,-0.18743397,-70.905891,-78.404457,150.42612,-76.513931,124.02878,0.0067840703,0.018931726
490696.28790058,-0.18479551,-71.332382,-79.214569,155.14726,-80.350334,160.68964,0.0062025064,-0.018007737
493384.08488277,-0.17227499,-71.610619,-90.52655,11.531219,-78.327736,161.07372,0.0062557547,-0.049120635
496086.60431711,-0.18054819,-71.923752,-78.82692,134.95862,-95.35582,137.50708,0.01793812,-0.0025377185
498803.92684607,-0.18964972,-72.252335,-85.959702,-140.90637,-81.355957,-53.765671,0.013402726,0.0021149465
501536.13355385,-0.18494436,-72.444679,-78.474899,58.807671,-71.675697,-26.377155,0.016812967,-0.04477777
504283.30596878,-0.1843666,-72.825333,-75.259308,67.133034,-84.778328,-81.809387,0.0037839152,-0.0015903142
507045.52606576,-0.17804635,-73.003334,-80.788284,144.17163,-74.997253,116.38901,0.014353322,-0.017515229
509822.87626872,-0.19312431,-73.369118,-87.587616,-92.231209,-76.398201,-142.62015,0.016767068,-0.0096328715
512615.43945307,-0.17334411,-73.726997,-84.679405,-179.28917,-82.768745,118.61884,0.0064490987,-0.01859376
515423.29894816,-0.19248728,-73.919304,-87.151688,107.38235,-73.132347,122.8162,0.014888909,-0.06663543
518246.53853979,-0.19007537,-74.35759,-77.752197,-7.5486627,-79.241028,128.68416,0.0059010959,-0.0068699163
521085.24247268,-0.19382556,-74.565392,-81.14846,-122.44392,-82.374779,42.104504,0.0060381033,-0.017153192
523939.49545303,-0.19803469,-74.980309,-76.597336,-105.39545,-73.710106,-113.37091,0.0089214891,-0.020424329
526809.38265098,-0.19327694,-75.149796,-82.08564,68.496071,-90.730423,140.98688,0.012498382,0.016866343
529694.98970324,-0.1911056,-75.495117,-72.944885,-170.2137,-74.95919,23.262285,0.018005146,-0.0043520448
532596.40271555,-0.19772556,-75.827324,-80.157608,-21.963558,-75.600647,101.21019,0.014020998,-0.013048487
535513.70826532,-0.19264802,-76.033501,-87.343102,66.593956,-86.692734,4.7674294,0.016771194,-0.027248457
538446.9934042,-0.1730696,-76.382568,-76.894302,61.463268,-82.142448,-127.67935,0.013078071,-0.026033314
541396.34566063,-0.18278176,-76.602242,-81.599472,-17.795435,-83.510757,165.36328,0.010822888,0.0080683473
544361.85304252,-0.1941428,-76.939308,-84.16111,-172.25287,-76.620171,172.80519,0.018031955,-0.029609663
547343.60403984,-0.19979505,-77.258575,-79.912231,179.6852,-83.185005,-140.63297,0.015246961,-0.013378606
550341.68762726,-0.20525602,-77.657326,-81.412437,-92.179512,-79.336388,97.594116,0.0060991091,0.051669952
553356.19326681,-0.19506814,-77.837029,-76.627693,-102.02145,-81.418213,-57.57896,0.01465621,-0.045480985
556387.21091054,-0.19056544,-78.172455,-87.689949,-164.47594,-75.578552,-49.760086,0.014387378,-0.01673397
559434.83100323,-0.19406837,-78.560501,-74.101555,91.508133,-79.192589,16.592531,0.01539554,0.029962966
562499.14448508,-0.19830997,-78.792992,-77.128769,153.89209,-77.816193,133.81305,0.0089039225,0.020286201
565580.24279438,-0.19820485,-79.059006,-77.114868,-102.43398,-73.981674,-31.98678,0.019221222,-0.0093170814
568678.21787032,-0.21695608,-79.473251,-80.646835,-8.4353428,-79.849403,96.084244,0.010605465,0.019976098
571793.16215566,-0.2019572,-79.810974,-83.141266,-37.936661,-92.661079,-161.69563,0.01697232,-0.015833002
574925.16859951,-0.19732869,-79.99939,-97.944229,-162.50729,-76.848976,-116.65742,0.006256789,0.049299788
578074.33066014,-0.20103499,-80.374802,-75.742264,157.72768,-74.294548,-141.3578,0.012610403,0.023453666
581240.74230772,-0.20098105,-80.452942,-75.889511,-80.804314,-82.670372,-75.065384,0.0052568461,-0.035772808
584424.49802714,-0.20125705,-80.914024,-79.076874,-138.38062,-78.680099,-100.62189,0.010209841,0.078876197
587625.69282085,-0.20580886,-81.296997,-86.861382,-146.69157,-88.524292,137.77171,0.0088724066,0.0066415477
590844.42221165,-0.20183028,-81.519722,-83.383369,-98.751556,-77.751808,81.032318,0.014272307,0.0011187381
594080.78224559,-0.20700003,-81.83535,-73.925285,96.282753,-92.561386,-84.843712,0.021079477,0.045597695
597334.86949482,-0.20915951,-82.136986,-80.883362,-83.338326,-91.65686,-157.47871,0.01059152,-0.04464357
600606.78106043,-0.20907666,-82.481392,-90.146599,-108.41444,-79.269661,123.68909,0.016151249,-0.0042426158
603896.61457543,-0.21251871,-82.786461,-73.375542,-19.611622,-82.831123,37.825352,0.0067235911,-0.0034555343
607204.46820758,-0.21072574,-83.052963,-75.412766,-165.64494,-75.512993,-35.582596,0.012917026,-0.010867306
610530.44066236,-0.20854945,-83.444214,-77.358643,56.38406,-82.131004,9.9472866,0.01724718,0.036144383
613874.63118593,-0.2084965,-83.785927,-88.2229,29.571913,-86.263039,-121.31946,0.0086182011,0.016415861
617237.13956807,-0.19944543,-84.045143,-76.976212,-153.10855,-79.576721,82.856644,0.016022297,0.012192855
620618.06614513,-0.2172976,-84.273056,-82.571121,59.327866,-80.407585,-73.634613,0.017909247,0.030058669
624017.51180309,-0.20847015,-84.621506,-78.235107,9.1964302,-75.319145,-101.28461,0.013475498,-0.053462271
627435.57798051,-0.21127141,-85.012718,-80.812996,-40.774071,-73.244728,-152.00275,0.0071453764,0.03462575
630872.3666716,-0.21282998,-85.315628,-82.745422,29.570095,-75.37896,155.7179,0.012690932,0.034629226
634327.98042924,-0.20853399,-85.493744,-76.099358,128.92526,-85.56562,-110.89523,0.0095579643,0.050033256
637802.52236802,-0.22958827,-85.87558,-75.765457,-2.2655814,-73.276222,33.745144,0.016066657,0.012848984
641296.09616739,-0.21813533,-86.326279,-77.322304,122.69733,-78.324806,13.99493,0.021231975,-0.023380999
644808.80607467,-0.20136198,-86.540115,-88.521446,150.32495,-80.013512,-174.72864,0.012563943,-0.015766442
648340.75690819,-0.19651257,-86.795883,-75.251015,-50.959217,-79.875191,14.763109,0.0044552777,0.0028377683
651892.05406046,-0.21987608,-87.14785,-81.683342,-95.763252,-73.792519,-72.975502,0.012809658,0.04304266
655462.80350126,-0.22334498,-87.423813,-75.818253,-44.442154,-82.895645,-112.34894,0.013987455,-0.02063106
659053.1117808,-0.23105542,-87.71788,-82.073265,-178.86012,-93.940651,124.81694,0.0069003738,0.0012357091
662663.08603296,-0.21763453,-88.058464,-84.660973,-66.786926,-84.664307,85.259003,0.0082425494,0.0085185496
666292.83397841,-0.22339103,-88.327263,-80.033516,107.41904,-84.727295,-80.210449,0.015352204,0.0099344375
669942.4639279,-0.21711609,-88.688629,-87.674278,-13.65983,-74.030441,79.101486,0.012946964,0.003481192
673612.08478542,-0.21998747,-88.946213,-80.076874,-141.24677,-83.339188,53.399235,0.01435229,-0.044904675
677301.80605151,-0.22457695,-89.199982,-82.725166,76.935081,-75.040192,-75.766396,0.016792852,-0.037960876
681011.73782647,-0.22824493,-89.663643,-82.104813,127.10197,-77.183151,-173.99216,0.0047754054,0.054523602
684741.99081371,-0.21243145,-89.936142,-80.63018,23.157291,-83.017883,126.35536,0.011818452,0.053352252
688492.676323,-0.22062199,-90.242767,-76.054344,145.36127,-81.805702,91.389717,0.015992897,-0.040918108
692263.90627381,-0.22496405,-90.597145,-95.226501,95.075363,-79.978325,75.752617,0.017240992,0.071707718
696055.79319867,-0.22064051,-90.814018,-74.815758,-175.83714,-81.527901,154.56905,0.018069591,0.035087038
699868.45024647,-0.23049061,-91.138336,-81.31546,112.59291,-79.310173,164.91576,0.021843985,-0.0097209215
703701.99118593,-0.22527948,-91.486488,-81.361816,15.439557,-83.098839,-59.187584,0.013329435,0.047650211
707556.53040889,-0.23085259,-91.789032,-78.690971,9.3912764,-72.648422,109.66219,0.0075573009,-0.003850156
711432.18293379,-0.2222632,-92.0448,-77.012878,99.724701,-75.518173,-98.944641,0.01510818,-0.0032433893
715329.06440911,-0.24053821,-92.346207,-78.901337,-50.457214,-75.514153,-77.610703,0.01594802,-0.032801043
719247.29111675,-0.23891032,-92.768288,-79.34977,-155.22591,-79.507118,55.163525,0.01055072,-0.012622642
723186.97997559,-0.22894342,-92.941574,-91.286018,102.43726,-96.532433,121.99097,0.016346216,0.018746002
727148.2485449,-0.23103549,-93.35453,-91.130966,136.73915,-81.639084,-81.054321,0.0096685113,0.04041788
731131.21502792,-0.21781796,-93.686821,-76.166901,-28.042913,-84.185104,132.30354,0.018428413,-0.020893997
735135.9982753,-0.21876796,-93.916405,-87.720055,-118.74214,-74.512329,140.66667,0.0088538071,0.025385404
739162.71778875,-0.22469853,-94.247154,-76.275398,-27.142998,-80.273682,176.29703,0.01788656,0.00012950663
743211.49372452,-0.23087634,-94.603104,-80.797874,-138.12938,-72.727303,-91.886711,0.0093347952,0.0023304306
747282.44689702,-0.23656596,-94.922638,-79.847809,138.52715,-77.521988,140.10844,0.025230106,-0.009255304
751375.69878244,-0.22220272,-95.191055,-74.462868,-38.797539,-86.319954,-177.05931,0.015283074,0.039506678
755491.37152234,-0.23707278,-95.427391,-83.075653,79.966675,-73.653885,-174.87994,0.015014281,-0.041157953
759629.58792731,-0.23976809,-95.823257,-86.048462,166.69669,-75.124763,140.88077,0.0086683203,-0.026127135
763790.47148066,-0.24290578,-96.142685,-78.387802,-61.487446,-75.234734,138.93336,0.0085536139,-0.041694794
767974.14634207,-0.22919501,-96.433212,-75.628372,-94.817032,-87.361328,31.240318,0.012750296,0.010327869
772180.73735129,-0.23422617,-96.684563,-79.509285,-67.640686,-79.10112,9.6106625,0.012219092,0.0098122684
776410.3700319,-0.22915518,-96.973816,-86.448753,-111.9139,-80.438492,79.115463,0.02174817,-0.037898351
780663.17059505,-0.25608301,-97.406044,-79.256645,-133.48053,-75.500961,-51.611679,0.010614244,-0.030598974
784939.26594317,-0.23920734,-97.676445,-81.304443,15.509833,-76.886475,-168.11827,0.0075097531,0.038237333
789238.78367385,-0.2373686,-97.98127,-88.563522,-128.17204,-78.878258,145.2948,0.011606758,0.057243269
793561.85208357,-0.24621587,-98.207695,-73.566505,54.134613,-83.046173,47.049374,0.011920164,0.012164936
797908.60017156,-0.24548227,-98.544716,-76.913887,122.49635,-84.654724,57.992161,0.024868757,-0.024910422
802279.15764364,-0.22984999,-98.908897,-77.699623,26.735823,-77.620537,-20.735929,0.0096504306,-0.033317339
806673.65491611,-0.24350971,-99.181625,-84.409218,-89.899902,-86.107689,-135.27029,0.010476348,-0.028001145
811092.22311962,-0.23144528,-99.495163,-74.372658,28.436644,-75.750748,30.976961,0.0084342547,-0.042647254
815534.9941031,-0.24161415,-99.8153,-75.130814,145.0687,-79.668045,-108.38599,0.0096215028,-0.033392072
820002.10043765,-0.24187386,-100.1152,-75.464005,13.833709,-82.685043,-45.801102,0.012970708,-0.0069171824
824493.67542058,-0.23658456,-100.47233,-83.620056,-70.325554,-70.917908,116.58008,0.014896648,-0.011556054
829009.8530793,-0.23836581,-100.73798,-82.408203,148.93556,-85.032547,-157.7233,0.018651631,-0.031452008
833550.76817537,-0.24545076,-101.00366,-79.598869,-159.40427,-72.552368,-158.04189,0.014997256,-0.043673601
838116.55620852,-0.23507291,-101.27299,-83.983696,162.08025,-80.291611,-67.634964,0.011974892,0.0057814629
842707.35342066,-0.22763412,-101.6093,-71.691803,-39.322392,-78.405502,-26.506012,0.023375686,0.001055834
847323.29679999,-0.23009619,-101.92518,-75.745117,-54.386402,-79.165764,-101.38058,0.013777931,-0.049509436
851964.52408505,-0.23646155,-102.26108,-80.81012,-49.897205,-77.439674,69.138359,0.0064170477,-0.01527041
856631.17376885,-0.23992155,-102.51713,-75.745605,-155.97115,-77.599098,-62.821915,0.015087028,-0.016961463
861323.38510299,-0.23900111,-102.79562,-82.895256,37.097214,-95.245712,-65.538063,0.014724834,-0.061093993
866041.29810184,-0.24374874,-103.06602,-75.09742,-78.336853,-81.171524,-105.00019,0.012973289,-0.014868443
870785.05354668,-0.23052227,-103.44894,-78.738518,-76.216408,-75.344704,-57.928326,0.011736358,-0.018548766
875554.79298995,-0.2515918,-103.70744,-80.194473,99.087158,-75.897224,167.49075,0.016537048,0.022362111
880350.65875941,-0.24644051,-104.04496,-85.923553,81.257202,-72.304413,-21.99474,0.018501617,-0.071608707
885172.79396244,-0.24957618,-104.33146,-82.395187,177.60699,-88.11393,-7.0482073,0.011906224,0.022756005
890021.34249031,-0.25666079,-104.68795,-69.812416,106.81824,-74.338387,144.19588,0.011774048,-0.028164502
894896.44902244,-0.25550315,-104.97088,-87.295128,-146.14702,-77.732834,129.41638,0.014731541,-0.034910459
899798.25903072,-0.2412053,-105.18263,-79.34462,-150.84703,-77.064354,105.25909,0.015957305,0.052223228
904726.91878389,-0.23153293,-105.51589,-78.443062,59.649609,-79.095367,135.24783,0.012332152,-0.070147142
909682.57535187,-0.25325957,-105.93983,-93.819473,-38.147865,-85.54657,-140.76894,0.015625618,-0.02026028
